name,From,To,Draft,Tm,Lg,G,GS,Yrs,PB.x,AP1.x,AV.x,pfr_player_id,career_try,career_ranypa,career_wowy,Pos,hof
Claude Crabb,1962,1968,"19-253, 27-212AFL",TOT,NFL,80,29,7,0,0,27,CrabCl20,94.04446933,-0.144332527,-0.344746958,NA,NA
Lawrence Dawsey,1991,1999,3-66,TOT,NFL,83,45,7,0,0,27,DawsLa00,2946.780511,-1.117841077,-1.113724344,NA,NA
Robert Delpino,1988,1993,5-117,TOT,NFL,88,30,6,0,0,27,DelpRo00,1820.579353,0.831987499,0.259910372,NA,NA
Ryan Denney,2002,2010,2-61,TOT,NFL,113,31,9,0,0,27,DennRy20,60.09423501,-1.098911307,-0.202791561,NA,NA
Rickey Dudley,1996,2004,1-9,TOT,NFL,108,87,9,0,0,27,DudlRi00,2985.806695,0.359793397,0.567914821,NA,NA
Jean Fugett,1972,1979,13-338,TOT,NFL,103,55,8,1,0,27,FugeJe00,3214.266723,0.361991296,-0.552992707,NA,NA
Rod Gardner,2001,2006,1-15,TOT,NFL,91,62,6,0,0,27,GardRo00,3038.81053,-0.717880342,-0.093703867,NA,NA
Mike Guman,1980,1988,6-154,RAM,NFL,106,52,9,0,0,27,GumaMi00,1766.034896,-0.144929073,-0.114354063,NA,NA
Lorenzo Hampton,1985,1989,1-27,MIA,NFL,70,34,5,0,0,27,HampLo00,1010.728169,1.607541717,-0.109919732,NA,NA
Herman Heard,1984,1989,3-61,KAN,NFL,87,49,6,0,0,27,HearHe00,1184.876438,-0.262141355,0.265109286,NA,NA
Efren Herrera,1974,1982,7-169,TOT,NFL,106,0,8,1,1,27,herreefr01,25.90965973,0.594003197,0.500909143,NA,NA
Dennis Johnson,1980,1985,4-92,TOT,NFL,85,49,6,0,0,27,JohnDe02,44.69024276,-1.127698351,-2.176439805,NA,NA
Clint Jones,1967,1973,1-2,TOT,NFL,87,37,7,0,0,27,JoneCl00,592.993928,-0.586625677,-0.118816168,NA,NA
Keith Krepfle,1975,1982,5-115,TOT,NFL,97,68,8,0,0,27,KrepKe00,2822.716588,0.436563225,0.048852421,NA,NA
Laurence Maroney,2006,2010,1-21,TOT,NFL,49,17,5,0,0,27,MaroLa00,417.8092433,1.3700915870000001,0.023515475,NA,NA
Rich McGeorge,1970,1978,1-16,GNB,NFL,116,101,9,0,0,27,McGeRi00,3483.858511,-1.001095275,-0.558510829,NA,NA
Joe O'Donnell,1964,1971,"3-40, 13-101AFL",BUF,TOT,91,35,7,1,0,27,ODonJo00,5.258952635,-0.381011061,-0.517918653,NA,NA
Ray Renfro,1960,1963,4-48,CLE,NFL,52,37,4,1,0,27,RenfRa00,8664.320994,2.331831424,1.696814686,NA,NA
Golden Richards,1973,1979,2-46,TOT,NFL,86,67,7,0,0,27,RichGo00,2789.823333,0.913037806,-0.327593092,NA,NA
Stevan Ridley,2011,2018,3-73,TOT,NFL,74,27,8,0,0,27,RidlSt00,116.6738846,0.971607968,0.372744028,NA,NA
Andre Roberts,2010,2019,3-88,TOT,NFL,148,41,10,2,1,27,RobeAn00,1778.635855,-1.509138638,-0.184632789,NA,NA
Jacquizz Rodgers,2011,2018,5-145,TOT,NFL,110,14,8,0,0,27,RodgJa00,871.0624612,0.56581454900000006,-0.172103433,NA,NA
Oliver Ross,1998,2006,5-138,TOT,NFL,89,53,7,0,0,27,RossOl00,130.3177041,-0.881943342,0.029966752,NA,NA
Ron Sellers,1969,1973,1-6,TOT,TOT,52,39,5,1,0,27,SellRo00,2851.136482,-0.788956499,-0.038610721,NA,NA
John Simon,2013,2019,4-129,TOT,NFL,81,36,7,0,0,27,SimoJo00,218.3438056,0.465334692,-0.131294217,NA,NA
Bobby Thompson,1964,1969,"3-38, 12-91AFL",TOT,NFL,72,39,6,0,0,27,ThomBo00,338.0556078,0.352381915,1.120705879,NA,NA
Shane Vereen,2011,2017,2-56,TOT,NFL,79,9,7,0,0,27,VereSh00,487.9757452,0.52643174,-0.030626015,NA,NA
Derrick Ward,2004,2011,7-235,TOT,NFL,93,10,8,0,0,27,WardDe01,812.2958398,-0.342599283,-0.366573026,NA,NA
Don Warren,1979,1992,4-103,WAS,NFL,193,181,14,0,0,27,WarrDo00,2789.656783,0.726641199,0.526883262,NA,NA
Chris Williams,2008,2014,1-14,TOT,NFL,72,57,7,0,0,27,WillCh25,5.512964544,-0.884926904,-1.016364985,NA,NA
Mike Williams,2010,2014,4-101,TOT,NFL,63,52,5,0,0,27,WillMi00,233.1492168,1.200825252,-0.081307153,NA,NA
Mike Williams,2010,2014,4-101,TOT,NFL,63,52,5,0,0,27,WillMi03,1348.147575,-1.010707846,-0.456633037,NA,NA
Mike Williams,2002,2009,1-4,TOT,NFL,59,56,5,0,0,27,WillMi00,233.1492168,1.200825252,-0.081307153,NA,NA
Mike Williams,2002,2009,1-4,TOT,NFL,59,56,5,0,0,27,WillMi03,1348.147575,-1.010707846,-0.456633037,NA,NA
Bob Windsor,1967,1975,2-26,TOT,NFL,117,67,9,0,0,27,WindBo00,2989.814907,0.255411901,0.071572234,NA,NA
Karim Abdul-Jabbar,1996,2000,3-80,TOT,NFL,61,52,5,0,0,26,AbduKa00,672.2446042,0.52390615,0.192101657,NA,NA
Stacey Bailey,1982,1990,3-63,ATL,NFL,91,59,9,0,0,26,BailSt00,3073.33555,-0.40478263,0.14626387800000001,NA,NA
Eric Bieniemy,1991,1999,2-39,TOT,NFL,142,1,9,0,0,26,BienEr00,1193.786239,0.312761749,0.286437912,NA,NA
Vincent Brisby,1993,2000,2-56,TOT,NFL,86,46,8,0,0,26,BrisVi00,2643.099811,-0.387890722,0.216606127,NA,NA
Steve Broussard,1990,1998,1-20,TOT,NFL,121,21,9,0,0,26,BrouSt00,979.2690498,0.030830557,0.694220321,NA,NA
Michael Bush,2008,2014,4-100,TOT,NFL,89,20,7,0,0,26,BushMi00,952.0698605,-0.464624878,0.285244554,NA,NA
Paul Costa,1965,1972,"4-55, 14-106AFL",BUF,TOT,100,89,8,2,0,26,CostPa00,1816.549806,-1.333004008,-0.908238262,NA,NA
Doug Cunningham,1967,1974,6-145,TOT,NFL,84,28,8,0,0,26,CunnDo00,1538.596756,0.772806908,1.084409096,NA,NA
Andre' Davis,2002,2009,2-47,TOT,NFL,104,33,8,0,0,26,DaviAn01,2229.300786,-0.131002923,-0.212700277,NA,NA
Scott Eaton,1967,1971,8-187,NYG,NFL,60,53,5,0,0,26,EatoSc20,18.53190702,2.342698615,0.598888058,NA,NA
Jacquez Green,1998,2002,2-34,TOT,NFL,66,37,5,0,0,26,GreeJa00,2147.406203,-0.532989683,0.264883781,NA,NA
Dick Haley,1960,1964,9-100,TOT,NFL,63,51,5,0,0,26,HaleDi20,108.2822023,-1.280810608,-0.698436449,NA,NA
Alex Hawkins,1960,1968,2-13,TOT,NFL,114,43,9,0,0,26,HawkAl00,2171.621987,0.144396593,0.011138925,NA,NA
Greg Hill,1994,1999,1-25,TOT,NFL,79,29,6,0,0,26,HillGr00,422.0641194,0.201625192,-0.016793861,NA,NA
Paul Hofer,1976,1981,11-305,SFO,NFL,77,19,6,0,0,26,HofePa00,1655.433286,-0.157199171,-1.004025271,NA,NA
Billy Howton,1960,1963,2-15,DAL,NFL,50,42,4,0,0,26,HowtBi00,11548.55655,0.12519661,0.016341026,NA,NA
Jeremy Kerley,2011,2018,5-153,TOT,NFL,99,40,8,0,0,26,KerlJe00,1418.312769,-1.495326883,0.013972295,NA,NA
Ed Marinaro,1972,1977,2-50,TOT,NFL,58,32,6,0,0,26,MariEd00,1857.730335,1.149350955,0.360376528,NA,NA
Rishard Matthews,2012,2018,7-227,TOT,NFL,87,38,7,0,0,26,MattRi00,487.5308652,-0.896561808,-0.338739146,NA,NA
Pete Mitchell,1995,2002,4-122,TOT,NFL,114,63,8,0,0,26,MitcPe00,2842.696429,0.332703463,-0.032209629,NA,NA
Timmy Newsome,1980,1988,6-162,DAL,NFL,121,47,9,0,0,26,NewsTi00,2078.189708,0.009978084,-0.068769069,NA,NA
Johnny Perkins,1977,1983,2-32,NYG,NFL,71,51,7,0,0,26,PerkJo00,3051.257147,-1.044899104,-0.167538197,NA,NA
Allen Pinkett,1986,1991,3-61,OTI,NFL,87,27,6,0,0,26,PinkAl00,1005.116507,0.38164788,-0.712218962,NA,NA
Jordan Reed,2013,2018,3-85,WAS,NFL,65,36,6,1,0,26,ReedJo02,413.6039189,-0.833128185,-2.623830738,NA,NA
Theo Riddick,2013,2018,6-199,DET,NFL,84,19,6,0,0,26,RiddTh00,24.21422655,0.530465017,-0.046534344,NA,NA
Patrick Robinson,2010,2019,1-32,TOT,NFL,111,58,10,0,0,26,RobiPa20,77.87881925,-1.094885627,0.066391553,NA,NA
Bobby Walston,1960,1962,14-166,PHI,NFL,40,33,3,2,0,26,WalsBo00,7688.014632,0.013789061,-0.376942759,NA,NA
Barry Word,1987,1994,3-62,TOT,NFL,72,26,7,0,0,26,WordBa00,297.9789624,0.728288877,0.923460981,NA,NA
Jarius Wright,2012,2019,4-118,TOT,NFL,111,30,8,0,0,26,WrigJa02,624.615711,-0.920654023,0.044952552,NA,NA
Alfred Anderson,1984,1991,3-67,MIN,NFL,108,70,8,0,0,25,AndeAl00,1075.680683,0.176195564,0.107931994,NA,NA
Ricky Bell,1977,1982,1-1,TOT,NFL,64,50,6,0,0,25,BellRi01,1033.401701,-0.652857515,-0.638616121,NA,NA
John Booty,1988,1995,10-257,TOT,NFL,102,37,8,0,0,25,BootJo20,32.02081423,-1.584161901,-0.569933079,NA,NA
Chris Brown,2003,2009,3-93,TOT,NFL,68,33,6,0,0,25,BrowCh03,741.5034095,0.165967417,0.025479073,NA,NA
Ron Burton,1960,1965,1-9,NWE,AFL,69,13,6,0,0,25,BurtRo00,1481.943755,1.357619883,1.714960215,NA,NA
Bob Christian,1992,2002,12-310,TOT,NFL,135,82,10,0,0,25,ChriBo00,2133.337117,-0.265767172,0.451893341,NA,NA
Dick Christy,1960,1963,3-27,TOT,AFL,52,8,4,1,0,25,ChriDi00,1661.391254,-0.635205068,-0.246569885,NA,NA
Albert Connell,1997,2001,4-115,TOT,NFL,61,33,5,0,0,25,ConnAl00,2288.463407,0.574567905,-0.016277745,NA,NA
Gary Davis,1976,1981,6-174,TOT,NFL,80,13,6,0,0,25,DaviGa00,928.2356254,0.935108437,0.364493691,NA,NA
Ron Dayne,2000,2007,1-11,TOT,NFL,96,28,7,0,0,25,DaynRo00,387.7018977,0.261696393,0.240956255,NA,NA
Ricky Ervins,1991,1995,3-76,TOT,NFL,76,11,5,0,0,25,ErviRi00,979.1549722,0.289987933,0.175012813,NA,NA
Terrell Fletcher,1995,2002,2-51,SDG,NFL,111,14,8,0,0,25,FletTe00,1983.07345,-1.097037085,-0.147656937,NA,NA
William Floyd,1994,2000,1-28,TOT,NFL,90,79,7,0,0,25,FloyWi00,1523.339493,1.045705093,0.555795168,NA,NA
Cleveland Gary,1989,1994,1-26,TOT,NFL,68,29,6,0,0,25,GaryCl00,1094.511064,0.132025855,-0.634883493,NA,NA
Andrew Glover,1991,2000,10-274,TOT,NFL,154,82,10,0,0,25,GlovAn00,2531.190246,0.727526089,0.951712469,NA,NA
Shonn Greene,2009,2014,3-65,TOT,NFL,85,36,6,0,0,25,GreeSh00,507.9224184,-0.868211615,0.071507394,NA,NA
Rex Grossman,2003,2012,1-22,TOT,NFL,54,47,10,0,0,25,GrosRe00,0.636078462,-0.238976494,0.50684207,NA,NA
Rex Grossman,2003,2012,1-22,TOT,NFL,54,47,10,0,0,25,GrosRe20,8.12302758,-0.593684699,-1.296533517,NA,NA
Bruce Hardy,1978,1989,9-247,MIA,NFL,151,95,12,0,0,25,HardBr00,2831.613209,1.119788527,0.218003022,NA,NA
Darrius Heyward-Bey,2009,2018,1-7,TOT,NFL,144,71,10,0,0,25,HeywDa00,1980.675218,-0.115444691,0.073757748,NA,NA
Mitch Johnson,1965,1971,17-229,TOT,NFL,79,28,6,0,0,25,JohnMi22,4.738823749,1.036635889,-0.312033647,NA,NA
Kenny King,1979,1985,3-72,TOT,NFL,97,67,7,1,0,25,KingKe00,799.5791424,-0.46044388,0.15169524,NA,NA
Marc Logan,1987,1997,5-130,TOT,NFL,139,43,11,0,0,25,LogaMa00,1158.205531,1.203482049,0.356967685,NA,NA
Mario Manningham,2008,2014,3-95,TOT,NFL,67,41,7,0,0,25,MannMa01,2539.597001,0.964327092,0.800551463,NA,NA
Dave Preston,1978,1983,12-333,DEN,NFL,76,35,6,0,0,25,PresDa00,1637.722526,-0.172549145,0.051853719,NA,NA
Gloster Richardson,1967,1974,"7-50, 7-50AFL",TOT,TOT,92,38,8,0,0,25,RichGl00,2661.419493,1.087119358,0.265858451,NA,NA
Pat Richter,1963,1970,"1-7, 10-78AFL",WAS,NFL,103,44,8,0,0,25,RichPa00,1657.039271,0.100626139,-0.325392575,NA,NA
Visanthe Shiancoe,2003,2013,3-91,TOT,NFL,149,90,11,0,0,25,ShiaVi00,2720.726969,-0.197718675,0.917362925,NA,NA
Jim Smith,1977,1985,3-75,TOT,NFL,79,17,7,0,0,25,SmitJi01,2459.867002,0.728214201,0.749804952,NA,NA
John Stephens,1988,1993,1-17,TOT,NFL,88,64,6,1,0,25,StepJo00,883.4629106,-1.502575724,-0.944698567,NA,NA
Anthony Toney,1986,1990,2-37,PHI,NFL,67,54,5,0,0,25,ToneAn00,1082.458662,-0.164576687,-0.348577249,NA,NA
Stu Voigt,1970,1980,10-260,MIN,NFL,131,80,11,0,0,25,VoigSt00,2823.782834,1.248072126,0.748742559,NA,NA
Bobby Wade,2003,2009,5-139,TOT,NFL,102,50,7,0,0,25,WadeBo00,2741.51076,-1.106677314,-0.213738041,NA,NA
Jackie Wallace,1974,1979,2-34,TOT,NFL,70,38,6,0,0,25,WallJa20,18.41770836,1.511467561,1.651023843,NA,NA
Walter White,1975,1979,3-78,KAN,NFL,63,37,5,0,0,25,WhitWa00,3138.545461,0.075164908,0.626454834,NA,NA
Dokie Williams,1983,1987,5-138,RAI,NFL,74,39,5,0,0,25,WillDo00,2590.20745,-0.138970295,0.864221837,NA,NA
Reggie Williams,2004,2008,1-9,JAX,NFL,79,53,5,0,0,25,WillRe00,2331.08911,0.555355802,0.323159485,NA,NA
Mike Wilson,1981,1990,9-246,SFO,NFL,136,28,10,0,0,25,WilsMi00,2154.826388,1.780331084,0.017744241,NA,NA
Dick Witcher,1966,1973,8-119,SFO,NFL,109,60,8,0,0,25,WitcDi00,2848.456793,0.386394531,0.428071323,NA,NA
Mark Adickes,1986,1991,1-5,TOT,NFL,77,49,6,0,0,24,AdicMa20,19.61831018,-0.468969366,0.888628657,NA,NA
Stephen Alexander,1998,2006,2-48,TOT,NFL,118,99,9,1,0,24,AlexSt00,2509.911216,0.048565349,-0.260229637,NA,NA
Theo Bell,1976,1985,4-120,TOT,NFL,127,24,9,0,0,24,BellTh00,2244.89844,0.422541159,0.35667842,NA,NA
Terry Brown,1969,1976,3-73,TOT,NFL,85,29,7,0,0,24,BrowTe20,9.556488859,-0.244222223,-0.89919797,NA,NA
Kelvin Bryant,1986,1990,7-196,WAS,NFL,46,5,4,0,0,24,BryaKe00,1721.818716,0.904002409,0.458648485,NA,NA
Mark Chmura,1993,1999,6-157,GNB,NFL,89,62,7,3,0,24,ChmuMa00,2126.711936,1.267466376,-0.137507537,NA,NA
Michael Clayton,2004,2011,1-15,TOT,NFL,95,56,8,0,0,24,ClayMi00,2619.062163,-0.287257833,0.419971069,NA,NA
Germane Crowell,1998,2002,2-50,DET,NFL,54,33,5,0,0,24,CrowGe00,2394.00906,-0.256028862,-0.059111296,NA,NA
Joe Danelo,1975,1984,10-257,TOT,NFL,136,0,10,0,0,24,daneljoe01,4.462104863,-1.862034272,-1.912541649,NA,NA
Troy Drayton,1993,2000,2-39,TOT,NFL,122,91,8,0,0,24,DrayTr00,2665.297444,0.160412219,-0.276215755,NA,NA
Leroy Harris,1977,1982,5-123,TOT,NFL,63,45,5,0,0,24,HarrLe01,754.665731,1.362663571,0.976382891,NA,NA
John Henderson,1965,1972,"5-63, 17-136AFL",TOT,NFL,93,32,8,0,0,24,HendJo00,2206.024626,-0.064945526,0.716832909,NA,NA
Bruce Hill,1987,1991,4-106,TAM,NFL,57,50,5,0,0,24,HillBr00,2798.087202,-1.15487906,-1.910467736,NA,NA
Ethan Horton,1985,1994,1-15,TOT,NFL,116,80,8,1,0,24,HortEt00,2625.668585,0.318932141,0.454587521,NA,NA
Bo Jackson,1987,1990,1-1,RAI,NFL,38,23,4,1,0,24,JackBo00,412.5742251,0.378119351,0.675764802,NA,NA
Craig James,1984,1988,7-187,NWE,NFL,52,33,5,1,0,24,JameCr00,838.8932984,0.011000697,-0.206673354,NA,NA
Dustin Keller,2008,2012,1-30,NYJ,NFL,72,48,5,0,0,24,KellDu00,2685.504952,-0.958011502,0.157451421,NA,NA
Phil King,1960,1966,1-12,TOT,NFL,79,32,7,0,0,24,KingPh00,1321.364853,1.243908349,1.390390251,NA,NA
Garry Lyle,1968,1974,3-63,CHI,NFL,84,38,7,0,0,24,LyleGa20,73.38794739,-2.226712475,-1.125810385,NA,NA
Jim Mandich,1970,1978,2-29,TOT,NFL,119,23,9,0,0,24,MandJi00,2660.016861,1.373189864,0.664423393,NA,NA
Alan Miller,1960,1965,19-219,TOT,AFL,70,8,5,1,0,24,MillAl00,1798.776709,0.001291355,0.061608075,NA,NA
John Pergine,1969,1975,11-297,TOT,NFL,90,2,7,0,0,24,PergJo20,58.76671699,0.534855844,0.679754148,NA,NA
Brandon Pettigrew,2009,2015,1-20,DET,NFL,93,85,7,0,0,24,PettBr00,2414.511481,0.024701788,0.205913875,NA,NA
Ray Poage,1963,1971,"3-31, 2-11AFL",TOT,NFL,86,50,8,0,0,24,PoagRa00,2616.77826,-0.056235736,-0.227228126,NA,NA
Derek Russell,1991,1997,4-89,TOT,NFL,88,47,7,0,0,24,RussDe00,2178.14553,0.438636367,0.242092988,NA,NA
Larry Schreiber,1971,1976,10-243,TOT,NFL,74,35,6,0,0,24,SchrLa00,1478.008688,0.022587702,1.220511226,NA,NA
Eric Sievers,1981,1990,4-107,TOT,NFL,122,53,10,0,0,24,SievEr00,2357.769753,0.90159333,0.483916043,NA,NA
Steve Smith,1987,1995,3-81,TOT,NFL,128,91,9,0,0,24,SmitSt00,1456.569293,-0.141510549,0.028560446,NA,NA
Steve Smith,1987,1995,3-81,TOT,NFL,128,91,9,0,0,24,SmitSt01,11280.55852,-0.066328607,0.259741398,NA,NA
Steve Smith,2007,2012,2-51,TOT,NFL,64,29,6,1,0,24,SmitSt00,1456.569293,-0.141510549,0.028560446,NA,NA
Steve Smith,2007,2012,2-51,TOT,NFL,64,29,6,1,0,24,SmitSt01,11280.55852,-0.066328607,0.259741398,NA,NA
Tim Smith,1980,1986,3-79,OTI,NFL,90,47,7,0,0,24,SmitTi01,2767.204709,-0.594002431,-1.165879923,NA,NA
John Spagnola,1979,1989,9-245,TOT,NFL,133,80,10,0,0,24,SpagJo00,2978.710201,-0.269944162,-0.067491709,NA,NA
Troy Stradford,1987,1992,4-99,TOT,NFL,66,15,6,0,0,24,StraTr00,1478.851808,0.983991305,-0.492119802,NA,NA
Mosi Tatupu,1978,1991,8-215,TOT,NFL,199,22,14,1,0,24,TatuMo00,893.4746358,-0.007132314,-0.108590517,NA,NA
Duane Thomas,1970,1974,1-23,TOT,NFL,49,21,4,0,0,24,ThomDu00,518.3926692,2.109250971,0.79083553,NA,NA
Robb Thomas,1989,1998,6-143,TOT,NFL,136,37,10,0,0,24,ThomRo01,2234.548472,0.106634016,1.073019432,NA,NA
Robert Thomas,2002,2008,1-31,TOT,NFL,84,50,7,0,0,24,ThomRo02,392.0623489,-1.022262863,-0.295165451,NA,NA
Tom Watkins,1961,1968,"15-177, 8-57AFL",TOT,NFL,75,24,7,0,0,24,WatkTo00,777.040407,-0.512526294,-0.916223121,NA,NA
Cedrick Wilson,2001,2007,6-169,TOT,NFL,100,33,7,0,0,24,WilsCe00,2170.04098,0.156419447,0.023425252,NA,NA
Willie Young,2010,2017,7-213,TOT,NFL,98,45,8,0,0,24,YounWi21,10.12761121,1.467966323,-0.135569552,NA,NA
Amos Zereoue,1999,2005,3-95,TOT,NFL,84,17,7,0,0,24,ZereAm00,1114.374633,0.149487819,0.612377582,NA,NA
Donnie Avery,2008,2014,2-33,TOT,NFL,77,60,6,0,0,23,AverDo00,2261.596353,-1.043176022,-0.694439667,NA,NA
Billy Ray Barnes,1960,1966,2-19,TOT,NFL,62,38,6,0,0,23,BarnBi00,2519.224032,0.170327496,-0.761313588,NA,NA
Brad Baxter,1989,1995,11-303,NYJ,NFL,94,74,7,0,0,23,BaxtBr00,627.2241658,-0.399965669,-0.428811516,NA,NA
Eddie Bell,1970,1976,9-228,TOT,NFL,86,38,7,0,0,23,BellEd00,2462.503331,0.13654834,0.240815877,NA,NA
Tatum Bell,2004,2008,2-41,TOT,NFL,54,22,5,0,0,23,BellTa00,490.6007029,0.417296291,0.973062927,NA,NA
Sid Blanks,1964,1970,"3-42, 5-38AFL",TOT,TOT,83,0,6,1,0,23,BlanSi00,1225.384707,-0.762726476,-0.022576985,NA,NA
Curtis Brown,1977,1983,3-59,TOT,NFL,78,52,7,0,0,23,BrowCu00,1039.03596,0.444560575,0.338196169,NA,NA
Ode Burrell,1964,1969,"3-36, 4-30AFL",OTI,AFL,59,2,6,1,0,23,BurrOd00,1588.891544,-1.000497446,-0.323193298,NA,NA
Jimmy Cefalo,1978,1984,3-81,MIA,NFL,90,24,7,0,0,23,CefaJi00,1959.247635,0.036304184,-0.048576341,NA,NA
Joe Childress,1960,1965,1-7,CRD,NFL,54,33,5,0,0,23,ChilJo00,2310.952739,-0.360502172,0.317835837,NA,NA
Bo Cornell,1971,1977,2-40,TOT,NFL,96,15,7,0,0,23,CornBo20,38.05372738,-0.566570993,-0.296171486,NA,NA
Wayne Crow,1960,1963,8-85,TOT,AFL,47,3,4,0,0,23,CrowWa00,336.278182,-0.74728184,-1.084616107,NA,NA
T.J. Duckett,2002,2008,1-18,TOT,NFL,93,14,7,0,0,23,DuckT.00,311.2110658,-0.601500967,0.027958088,NA,NA
Kevin Dyson,1998,2003,1-16,TOT,NFL,59,54,6,0,0,23,DysoKe00,2259.717409,0.673323978,0.123829995,NA,NA
Gene Foster,1965,1970,"15-201, 10-78AFL",SDG,TOT,68,16,6,0,0,23,FostGe00,1166.799771,1.316453041,0.495017238,NA,NA
Walker Gillette,1970,1976,1-15,TOT,NFL,91,50,7,0,0,23,GillWa00,3023.82427,-0.594638918,-0.714942458,NA,NA
David Givens,2002,2006,7-253,TOT,NFL,58,32,5,0,0,23,GiveDa00,2122.115762,1.007234147,-0.658341044,NA,NA
Kent Graham,1992,2001,8-211,TOT,NFL,81,38,9,0,0,23,GrahKe00,15.76015247,-1.026179536,0.035807485,NA,NA
Willard Harrell,1975,1984,3-58,TOT,NFL,136,23,10,0,0,23,HarrWi01,1596.682156,-0.865505516,-0.843469473,NA,NA
Aaron Hernandez,2010,2012,4-113,NWE,NFL,38,29,3,0,0,23,HernAa00,1779.605326,2.17050359,1.354442433,NA,NA
Mack Herron,1973,1975,6-143,TOT,NFL,39,20,3,0,0,23,HerrMa01,1159.145698,0.374680596,-0.00596163,NA,NA
Mark Higgs,1988,1995,8-205,TOT,NFL,90,35,8,0,0,23,HiggMa00,316.3975134,1.291331517,0.121482223,NA,NA
Peyton Hillis,2008,2014,7-227,TOT,NFL,81,34,7,0,0,23,HillPe00,974.9183796,-0.825681916,-0.2497063,NA,NA
Eddie Hinton,1969,1974,1-25,TOT,NFL,67,31,6,0,0,23,HintEd00,2292.538551,0.039650093,0.049343155,NA,NA
Fair Hooker,1969,1974,5-124,CLE,NFL,74,57,6,0,0,23,HookFa00,2507.921339,-0.558581039,-0.191124864,NA,NA
Al Johnson,2004,2008,2-38,TOT,NFL,66,45,5,0,0,23,JohnAl21,49.20363931,-2.285871197,-0.601395185,NA,NA
Calvin Jones,1973,1976,15-373,DEN,NFL,46,44,4,0,0,23,JoneCa00,10.08173318,0.173191361,0.163363399,NA,NA
Cedric Jones,1982,1990,3-56,NWE,NFL,120,38,9,0,0,23,JoneCe00,2591.616901,-0.477501844,-0.392003662,NA,NA
Lam Jones,1980,1984,1-2,NYJ,NFL,61,38,5,0,0,23,JoneLa00,2273.137594,-0.149898649,0.199523634,NA,NA
Matt Jones,2005,2008,1-21,JAX,NFL,54,15,4,0,0,23,JoneMa00,2101.235036,0.361415921,0.060478682,NA,NA
Senio Kelemete,2012,2019,5-151,TOT,NFL,74,37,7,0,0,23,KeleSe00,7.972265433,-2.510954379,-1.024623217,NA,NA
Steve Kreider,1979,1986,6-139,CIN,NFL,114,6,8,0,0,23,KreiSt00,2094.444783,0.905142323,0.484556843,NA,NA
Rich Kreitling,1960,1964,1-11,TOT,NFL,67,64,5,0,0,23,KreiRi00,2375.803823,1.204656268,1.059366888,NA,NA
Jermaine Lewis,1996,2004,5-153,TOT,NFL,111,32,9,2,1,23,LewiJe00,1997.285633,-0.244203584,0.199143924,NA,NA
Kevin Long,1977,1981,7-195,NYJ,NFL,73,33,5,0,0,23,LongKe00,727.6085771,-0.21600958,0.705538969,NA,NA
Pete Mandley,1984,1990,2-47,TOT,NFL,92,40,7,0,0,23,MandPe00,2311.741964,-0.913472505,0.161942916,NA,NA
Joe Marconi,1960,1966,1-6,TOT,NFL,89,25,7,1,0,23,MarcJo00,1870.445288,-0.132385264,-0.451764083,NA,NA
Billy Masters,1967,1976,3-77,TOT,TOT,132,66,10,0,0,23,MastBi00,2940.42551,-0.555430598,0.00507092,NA,NA
Dexter McCluster,2010,2016,2-36,TOT,NFL,89,27,7,1,0,23,McClDe00,1448.954838,-0.843692733,-0.164728066,NA,NA
Josh Morgan,2008,2014,6-174,TOT,NFL,93,61,7,0,0,23,MorgJo00,2228.588377,0.084423022,0.336961552,NA,NA
Mark Nichols,1981,1987,1-16,DET,NFL,76,37,6,0,0,23,NichMa00,2040.646163,-0.60188744,-0.006252101,NA,NA
Christian Ponder,2011,2014,1-12,MIN,NFL,38,36,4,0,0,23,PondCh00,-6.048443034,-0.942144793,0.384286806,NA,NA
Jerry Reichow,1960,1964,4-38,TOT,NFL,66,48,5,1,0,23,ReicJe00,3284.179995,-0.370745438,-0.843365666,NA,NA
Allen Rossum,1998,2009,3-85,TOT,NFL,157,10,12,1,0,23,RossAl99,5.476355968,-0.484048005,0.402642073,NA,NA
Don Shy,1967,1973,2-35,TOT,NFL,84,30,7,0,0,23,ShyxDo00,1108.084111,-0.956097772,0.173678785,NA,NA
L.J. Smith,2003,2009,2-61,TOT,NFL,98,65,7,0,0,23,SmitL.00,2445.648535,0.691017333,0.515869819,NA,NA
Jason Snelling,2007,2013,7-244,ATL,NFL,96,6,7,0,0,23,SnelJa00,1270.005218,0.465283796,-0.094668078,NA,NA
Haskel Stanback,1974,1979,5-114,ATL,NFL,83,52,6,0,0,23,StanHa00,1188.178233,-1.668035836,-0.967510456,NA,NA
Tai Streets,1999,2004,6-171,TOT,NFL,78,46,6,0,0,23,StreTa00,2190.175935,0.748748906,-0.020318139,NA,NA
Earl Thomas,1971,1976,6-135,TOT,NFL,71,50,6,0,0,23,ThomEa00,2515.234499,0.052506491,0.714280953,NA,NA
Ernest Wilford,2004,2010,4-120,TOT,NFL,87,44,7,0,0,23,WilfEr00,2086.248413,0.750231605,0.565764011,NA,NA
Vince Workman,1989,1996,5-127,TOT,NFL,106,29,8,0,0,23,WorkVi00,1497.210379,-0.564630707,-0.77958305,NA,NA
Reidel Anthony,1997,2001,1-16,TAM,NFL,73,38,5,0,0,22,AnthRe00,1979.279068,-0.399913052,0.272476011,NA,NA
